form	lemma	POS	morph
quere	querre	VERinf	MORPH=empty
si	si	ADVgen	DEGRE=-
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
poent	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
trover	trover	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
meis	mais1	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
einz	ainz	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
vingent	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
retorner	retorner	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=-
hardi	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
averat	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
tant	tant	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
penser	penser	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
voldreit	voloir	VERcjg	MODE=con|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
pur	por2	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
mui	mui	NOMcom	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
de	de	PRE	MORPH=empty
fors	fors2	PRE	MORPH=empty
atelie	Atelie	NOMpro	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
liu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
quatre	catre	DETcar	NOMB.=p|GENRE=m|CAS=r
reis	roi2	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
lei	loi3	NOMcom	NOMB.=s|GENRE=f|CAS=r
mescreant	mescroire	VERppa	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
issuz	issir	VERppe	NOMB.=p|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
si	si	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vunt	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
deportant	deporter	VERppa	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
bin	bien1	ADVgen	DEGRE=p
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
armé	armer	VERppe	NOMB.=p|GENRE=m|CAS=n
chascun	chascun	PROind	NOMB.=p|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
talant	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
ces	ce2	PROdem	NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
nuns	nom	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	se	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
chançun	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	MORPH=empty
ment	mentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
unz	un	ADJcar	NOMB.=s|GENRE=m|CAS=n
balsami	Balsami	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
ninivant	Ninivent	NOMpro	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
altre	autre	ADJind	NOMB.=s|GENRE=m|CAS=n
curables	Cursable	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
pute	pute	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
unkes	onque	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fei	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
vers	vers2	PRE	MORPH=empty
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
vivant	vivre1	VERppa	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
tirz	tierz	PROord	NOMB.=s|GENRE=m|CAS=n
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nun	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
ascanard	Ascanard	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
tirant	tiran	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
e	et	CONcoo	MORPH=empty
fiers	fier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
hardement	hardement	NOMcom	NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
mort	morir	VERppe	NOMB.=p|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mil	mil1	DETcar	NOMB.=p|GENRE=m|CAS=r
hummes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
epee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
trenchant	trenchier1	VERppa	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quarz	cart	PROord	NOMB.=s|GENRE=m|CAS=n
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nun	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
clarel	Clarel	NOMpro	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chire	chiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
riant	rire	VERppa	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
n	ne1	ADVneg	MORPH=empty
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tant	tant	ADVgen	DEGRE=-
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
tan	tant	ADVgen	DEGRE=-
cum	come1	CONsub	MORPH=empty
soilleil	soleil	NOMcom	NOMB.=s|GENRE=m|CAS=n
resplent	resplendir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
truve	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nul	nul	PROind	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
juste	joste2	NOMcom	NOMB.=s|GENRE=f|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
demant	demander	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
hardi	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
ke	que1	CONsub	MORPH=empty
si	se	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
colp	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
atent	ataindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
qu	que1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
ocie	ocire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
u	o3	CONcoo	MORPH=empty
abate	abatre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sanglant	sanglent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
champ	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
vunt	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
destrierres	destrier1	NOMcom	NOMB.=p|GENRE=m|CAS=r
alaissant	alaschier	VERppa	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
forment	forment2	ADVgen	DEGRE=-
manacent	menacier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
olivir	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
jurent	jurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
si	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
poent	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
vire	vivre1	VERinf	MORPH=empty
tant	tant	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
en	en1	PRE	MORPH=empty
duze	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
france	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
puissent	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
mener	mener	VERinf	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
ja	ja	ADVgen	DEGRE=-
karle	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
vners	vers2	PRE	MORPH=empty
eus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
n	ne1	ADVneg	MORPH=empty
avereit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
garant	garant	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
duze	doze	ADJcar	NOMB.=p|GENRE=m|CAS=r
pers	per	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
france	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
talant	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
seignors	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
clarel	Clarel	NOMpro	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chire	chiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
riant	rire	VERppa	NOMB.=s|GENRE=f|CAS=r
en	en1	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
manacer	menacier	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
guaine	gäaignier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
um	on	PROind	NOMB.=s|GENRE=n|CAS=n
niant	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
.	.	PONfrt	MORPH=empty
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
oï	öir	VERppe	NOMB.=s|GENRE=m|CAS=r
mut	mout	ADVgen	DEGRE=-
presir	prisier	VERinf	MORPH=empty
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
n	ne1	ADVneg	MORPH=empty
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
prodom	prodome	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
deskë	desque	PRE	MORPH=empty
a	a3	PRE	MORPH=empty
orïant	orïent	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
vners	vers2	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
spee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
n	ne1	ADVneg	MORPH=empty
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
garant	garant	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
meis	mais1	CONcoo	MORPH=empty
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
pri	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
deus	dieu	NOMcom	NOMB.=p|GENRE=m|CAS=r
mahum	Mahumet	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
tervagan	Tervagant	NOMpro	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
uncore	encore	ADVgen	DEGRE=-
aie	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
asaimant	essaiement	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
colp	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
duinse	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
m	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
trenchant	trenchier1	VERppa	NOMB.=s|GENRE=f|CAS=r
amunt	amont	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chif	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
sur	sor2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
helme	heaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
luisant	luisir	VERppa	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
mut	mout	ADVgen	DEGRE=-
par	par2	ADVgen	DEGRE=-
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
dur	dur	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
si	se	CONsub	MORPH=empty
desque	desque	PRE	MORPH=empty
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
denz	dent2	NOMcom	NOMB.=p|GENRE=f|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
kar	car	CONcoo	MORPH=empty
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
dreit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aime	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
nïant	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
kar	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
ocist	ocire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
samsonie	Samsoinie	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
mumbrant	Muntbrant	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
suz	soz	PRE	MORPH=empty
pampelune	Pampelune	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
turnemant	tornement	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cur	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
dolant	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
morai	morir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
dul	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	se	CONsub	MORPH=empty
oi	ui	ADVgen	DEGRE=-
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
vang	vengier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
franceis	François	NOMpro	NOMB.=p|GENRE=m|CAS=n
chevalchent	chevauchier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tut	tot	ADVgen	DEGRE=-
celement	celeement	ADVgen	DEGRE=-
leez	lez	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
bois	bois	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nun	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
forestant	Forestent	NOMpro	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
noise	noise	NOMcom	NOMB.=s|GENRE=f|CAS=r
atendent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
si	si	ADVgen	DEGRE=-
arestunt	arester	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
atant	atant	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
veit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
premeremant	premierement	ADVgen	DEGRE=-
:	:	PONfbl	MORPH=empty
seignurs	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ore	or4	ADVgen	DEGRE=-
estes	ester	VERcjg	MODE=imp|PERS.=2|NOMB.=p
gentemant	gentement	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
veez	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
paiens	paien	NOMcom	NOMB.=p|GENRE=m|CAS=r
sur	sor2	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
roiche	roche3	NOMcom	NOMB.=s|GENRE=f|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
pant	pendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
que	que1	ADVgen	DEGRE=-
quatre	catre	PROcar	NOMB.=p|GENRE=m|CAS=n
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
men	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
icïant	escïent	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
bin	bien1	ADVgen	DEGRE=p
duïsum	devoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=p
juster	joster	VERinf	MORPH=empty
aduremant	adureement	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
omnipotent	omnipotent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
e	et	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
responent	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
:	:	PONfbl	MORPH=empty
tut	tot	ADVgen	DEGRE=-
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
vostre	vostre	ADJpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
talant	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
hantes	hanste	NOMcom	NOMB.=p|GENRE=f|CAS=r
mettent	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
sur	sor2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
feltres	feutre	NOMcom	NOMB.=p|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
vers	vers2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
paines	paien	NOMcom	NOMB.=p|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vunt	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
esporunant	esperoner	VERppa	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
clarel	Clarel	NOMpro	NOMB.=s|GENRE=m|CAS=n
regarde	regarder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
contre	contre	PRE	MORPH=empty
soleil	soleil	NOMcom	NOMB.=s|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
e	et	CONcoo	MORPH=empty
veit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cuntes	conte1	NOMcom	NOMB.=p|GENRE=m|CAS=r
brocher	brochier	VERinf	MORPH=empty
mut	mout	ADVgen	DEGRE=-
formant	forment2	ADVgen	DEGRE=-
;	;	PONfbl	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
compaignums	compagnon	NOMcom	NOMB.=p|GENRE=m|CAS=r
apele	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ignelemant	isnelement	ADVgen	DEGRE=-
:	:	PONfbl	MORPH=empty
seignurs	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
aiez	avoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
hardemant	hardement	NOMcom	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
