form	lemma	POS	morph
arester	arester	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Chevache	chevauchier	VERcjg	MODE=imp|PERS.=2|NOMB.=s
fort	fort	ADVgen	DEGRE=p
,	,	PONfbl	MORPH=empty
passons	passer1	VERcjg	MODE=imp|PERS.=1|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
bruel	bruil1	NOMcom	NOMB.=s|GENRE=m|CAS=r
ramei	ramé	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
rekerons	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
nos	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
mortelz	mortel	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
anemins	enemi	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
faudrons	falir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
tresc'	tresque1	PRE	MORPH=empty
au	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
manbres	membre	NOMcom	NOMB.=p|GENRE=m|CAS=r
couper	coper	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Et	et	CONcoo	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Hervis	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
en	en2	PROadv	MORPH=empty
sache	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
grei	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
vairai	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
amei	amer1	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Per	por2	PRE	MORPH=empty
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cepucre	sepulcre	NOMcom	NOMB.=s|GENRE=m|CAS=r
c'	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
rekiert	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
outre	outre1	PRE	MORPH=empty
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
Se	se	CONsub	MORPH=empty
ravoir	ravoir2	VERinf	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Bïatrix	Biatrix	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
gueredons	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
en	en2	PROadv	MORPH=empty
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
bons	bon	ADVgen	DEGRE=p
donei	doner	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Adont	adonc	ADVgen	DEGRE=-
ce	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fervestir	fervestir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
armer	armer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Vestent	vestir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
haubers	hauberc	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
s'	si	ADVgen	DEGRE=-
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
helmes	heaume	NOMcom	NOMB.=p|GENRE=m|CAS=r
fermei	fermer	VERppe	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Caingnent	ceindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
espeées	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
au	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
chevas	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
montez	monter	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
colz	col	NOMcom	NOMB.=p|GENRE=m|CAS=r
pendent	pendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
fors	fort	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
escus	escu	NOMcom	NOMB.=p|GENRE=m|CAS=n
bendez	bender	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Prenent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
lances	lance	NOMcom	NOMB.=p|GENRE=f|CAS=r
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
confenon	gonfanon	NOMcom	NOMB.=s|GENRE=m|CAS=r
fremei	fermer	VERppe	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
Isnelement	isnelement	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
frains	frein	NOMcom	NOMB.=p|GENRE=m|CAS=r
abandonez	abandoner	VERppe	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
trespassez	trespasser	VERppe	NOMB.=s|GENRE=m|CAS=r
outre	outre1	ADVgen	DEGRE=-
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
bruel	bruil1	NOMcom	NOMB.=s|GENRE=m|CAS=r
ramei	ramé	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=r
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
Hervis	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=n
choisit	choisir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
treif	tref2	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
barnage	barnage	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
venir	venir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
aler	aler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=p
avisei	aviser	VERppe	NOMB.=p|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
aparsurent	apercevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
Hervi	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
barné	barné	NOMcom	NOMB.=s|GENRE=m|CAS=r
As	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
corrent	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
sans	sans	PRE	MORPH=empty
point	point	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
arester	arester	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Vestent	vestir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
haubers	hauberc	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
s'	si	ADVgen	DEGRE=-
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
helmes	heaume	NOMcom	NOMB.=p|GENRE=m|CAS=r
fermez	fermer	VERppe	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
As	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
chevas	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r
montent	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
corrans	corir	VERppa	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
abrivez	abriver	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Hanste	hanste	NOMcom	NOMB.=s|GENRE=f|CAS=r
brandie	brandir1	VERppe	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
escus	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r
acolez	acoler	VERppe	NOMB.=p|GENRE=m|CAS=r
Se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ferir	ferir	VERinf	MORPH=empty
sans	sans	PRE	MORPH=empty
point	point	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
refuser	refuser	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
cols	coup1	NOMcom	NOMB.=p|GENRE=m|CAS=r
ce	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
donent	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
fors	fort	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
escus	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r
bandez	bender	VERppe	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Desoz	desoz	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
boucles	bocle	NOMcom	NOMB.=p|GENRE=f|CAS=r
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
frains	fraindre	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
troez	tröer	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
A	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
asambler	assembler	NOMcom	NOMB.=s|GENRE=m|CAS=r
fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chaples	chaple	NOMcom	NOMB.=s|GENRE=m|CAS=n
mortelz	mortel	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Tant	tant	DETind	NOMB.=s|GENRE=f|CAS=r
hanste	hanste	NOMcom	NOMB.=s|GENRE=f|CAS=r
fendre	fendre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
tans	tant	DETind	NOMB.=p|GENRE=m|CAS=r
escus	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
troer	tröer	VERinf	MORPH=empty
Tans	tant	DETind	NOMB.=p|GENRE=m|CAS=r
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
tant	tant	DETind	NOMB.=p|GENRE=m|CAS=r
poing	poing	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
tant	tant	DETind	NOMB.=p|GENRE=f|CAS=r
teste	teste	NOMcom	NOMB.=p|GENRE=f|CAS=r
couper	coper	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
L	le	DETdef	NOMB.=s|GENRE=m|CAS=n
un	un	PROind	NOMB.=s|GENRE=m|CAS=n
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
sor	sor2	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r
trabuchier	trebuchier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
verser	verser1	VERinf	MORPH=empty
«	«	PONpga	MORPH=empty
Tot	tot	ADVgen	DEGRE=-
droit	droit	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
Tir	Tir	NOMpro	NOMB.=s|GENRE=x|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
irez	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Eustaice	Eustaice	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
direz	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
Faice	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ces	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
os	ost	NOMcom	NOMB.=p|GENRE=m|CAS=r
venir	venir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
ajoster	ajoster	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
ces	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Floires	Floires	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
manbrez	membré1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
D'	de	PRE	MORPH=empty
eu	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
en	en1	PRE	MORPH=empty
huit	uit	DETcar	NOMB.=p|GENRE=m|CAS=r
mois	mois	NOMcom	NOMB.=p|GENRE=m|CAS=r
aurez	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
citez	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
lai	là	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
ces	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
barnez	barné	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
c'	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
vienent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=p
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
asseürez	assëurer	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
lou	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
defi	desfïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
ju	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
barnez	barné	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
lairai	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
chastial	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
borc	borc	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
ville	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
recet	recet	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
fermetez	fermeté	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
Si	se	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
tenir	tenir1	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
covrer	covrer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
lou	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pandrai	pendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
com	come1	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
larron	larron	NOMcom	NOMB.=s|GENRE=m|CAS=r
provez	prover	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Se	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
Mes	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
—	—	PONfbl	MORPH=empty
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
bien	bien1	ADVgen	DEGRE=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
saurai	savoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
conter	conter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
corrant	corir	VERppa	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
abrivei	abriver	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Passe	passer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
puis	puiz	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
agueiz	agait	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
ces	ce2	DETdem	NOMB.=p|GENRE=f|CAS=r
jornées	jornee	NOMcom	NOMB.=p|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
comte	conte2	NOMcom	NOMB.=s|GENRE=m|CAS=r
nombrer	nombrer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
En	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ville	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
antrent	entrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
s'	si	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
palais	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
montez	monter	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
vois	voiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
comança	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
crier	crïer2	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
He	e2	INJ	MORPH=empty
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Eustaice	Eustaice	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
or	or4	ADVgen	DEGRE=-
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
d'	de	PRE	MORPH=empty
Espaigne	Espagne	NOMpro	NOMB.=s|GENRE=f|CAS=r
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
ces	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
briés	brief	NOMcom	NOMB.=p|GENRE=m|CAS=r
mandez	mander	VERppe	NOMB.=s|GENRE=m|CAS=r
Ke	que4	CONsub	MORPH=empty
faices	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
os	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
cemonre	semondre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
mander	mander	VERinf	MORPH=empty
Et	et	CONcoo	MORPH=empty
ton	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
barnage	barnage	NOMcom	NOMB.=s|GENRE=m|CAS=r
venir	venir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
ajoster	ajoster	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
tes	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Floires	Floires	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
menbrez	membré1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ce	se	CONsub	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
viens	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
soies	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
defez	desfaire	VERppe	NOMB.=s|GENRE=m|CAS=n
!	!	PONfrt	MORPH=empty
Sor	sor2	PRE	MORPH=empty
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
