form	lemma	POS	morph
apale	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pour	por2	PRE	MORPH=empty
aus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
reconforter	reconforter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Baron	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
chaut	chaloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
haster	haster	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vai	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
an	en1	PRE	MORPH=empty
Normandie	Normendie	NOMpro	NOMB.=s|GENRE=f|CAS=r
pour	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ancenier	enseignier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
Cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n
referai	refaire2	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ot	ost	NOMcom	NOMB.=s|GENRE=m|CAS=r
venir	venir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
essanbler	assembler	VERinf	MORPH=empty
»	»	PONpdr	MORPH=empty
Et	et	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
respondu	respondre1	VERppe	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
creancer	crëanter	VERinf	MORPH=empty
»	»	PONpdr	MORPH=empty
Et	et	CONcoo	MORPH=empty
Ogierz	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
tornai	torner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sanz	sans	PRE	MORPH=empty
plus	plus	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
demorer	demorer	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
Juque	jusque	PRE	MORPH=empty
an	en1	PRE	MORPH=empty
Normandie	Normendie	NOMpro	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vot	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
arrester	arester	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Illuc	iluec	ADVgen	DEGRE=-
trovai	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
moult	mout	ADVgen	DEGRE=-
De	de	PRE	MORPH=empty
Karlon	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
contai	conter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
vot	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=n|CAS=r
celer	celer1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONsub	MORPH=empty
Grifon	Grifon	NOMpro	NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
essis	issir	VERppe	NOMB.=s|GENRE=m|CAS=r
pour	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
desireter	desireter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Par	par	PRE	MORPH=empty
devant	devant	ADVgen	MORPH=empty
Autefuille	Hautefoille	NOMpro	NOMB.=s|GENRE=f|CAS=r
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
i	i2	PROadv	MORPH=empty
covint	covenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
antrer	entrer	VERinf	MORPH=empty
»	»	PONpdr	MORPH=empty
Et	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
antant	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
comance	comencier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
plorer	plorer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Ogiers	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
sent	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Omer	Omer	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Moult	mout	ADVgen	DEGRE=-
par	par	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
fos	fol3	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
moult	mout	ADVgen	DEGRE=-
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
blesmer	blasmer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
raïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r
vuet	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ensi	ainsi	ADVgen	DEGRE=-
desireter	desireter	VERinf	MORPH=empty
!	!	PONfrt	MORPH=empty
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
anfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
avai	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
oï	öir	VERppe	NOMB.=s|GENRE=m|CAS=r
conter	conter	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
Loys	Loys	NOMpro	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
moult	mout	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
biaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
bachelerz	bacheler	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Voudroit	voloir	VERcjg	MODE=con|PERS.=3|NOMB.=s
ores	or4	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
France	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
garder	garder	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONsub	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
alese	aler	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
anfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
pour	por2	NOMcom	MORPH=empty
conbatre	combatre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
grever	grever	VERinf	MORPH=empty
?	?	PONfrt	MORPH=empty
Louez	löer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Ogiers	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
?	?	PONfrt	MORPH=empty
dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
votre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
panser	penser	VERinf	MORPH=empty
!	!	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
ice	ice2	PROdem	NOMB.=s|GENRE=m|CAS=r
sent	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
tot	tot	PROind	NOMB.=s|GENRE=n|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
saver	sauver	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
farai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
pour	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r
besoing	besoing	NOMcom	NOMB.=s|GENRE=m|CAS=r
aler	aler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Ainz	ainz	ADVgen	DEGRE=-
irai	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
anfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
pour	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
crier	crïer2	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
sara	savoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
je	ja	ADVgen	MORPH=empty
nule	nul	ADJind	NOMB.=s|GENRE=f|CAS=r
riens	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r
demander	demander	VERinf	MORPH=empty
Que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
tot	tot	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
pour	por2	PRE	MORPH=empty
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
achiter	achater	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Quar	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
faser	fausser	VERinf	MORPH=empty
!	!	PONfrt	MORPH=empty
Ogiers	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
antant	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cuerz	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tandrie	tendrir	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
ne	ne1	ADVneg	MORPH=empty
lesiez	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
mie	mie	ADVneg	MORPH=empty
Que	que4	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
veigniez	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
a	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
parler	parler	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
amistie	amistié	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Si	si	ADVgen	DEGRE=-
prierons	priier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
France	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
an	en1	PRE	MORPH=empty
baillie	baillie	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Que	que4	CONsub	MORPH=empty
repreigne	reprendre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fome	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Sebile	Sebile	NOMpro	NOMB.=s|GENRE=f|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
eschevie	eschevir3	VERppe	NOMB.=s|GENRE=f|CAS=r
»	»	PONpdr	MORPH=empty
«	«	PONpga	MORPH=empty
Ogiers	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
anfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	CONcoo	MORPH=empty
fadra	falir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
Tant	tant	ADVgen	DEGRE=-
con	come1	CONsub	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
avrai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
santé	santé	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
»	»	PONpdr	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
mande	mander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
Normandie	Normendie	NOMpro	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Quant	cant1	ADVgen	MORPH=empty
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
essanblé	assembler	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
con	come1	CONsub	MORPH=empty
pour	por2	PRE	MORPH=empty
ot	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
banie	banir	VERppe	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.XIIII..M.	14000	PROcar	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
hardie	hardi	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
isent	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
jornees	jornee	NOMcom	NOMB.=p|GENRE=f|CAS=r
qui	qui	PROint	NOMB.=s|GENRE=n|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
ne	ne1	CONcoo	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
conterai	conter	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
mie	mie	ADVneg	MORPH=empty
.	.	PONfrt	MORPH=empty
A	a3	PRE	MORPH=empty
Paris	Paris	NOMpro	NOMB.=s|GENRE=x|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
venu	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ot	ost	NOMcom	NOMB.=s|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
logie	logier	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
armerent	armer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
ansanble	ensemble	ADVgen	DEGRE=-
pour	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
faire	faire	VERinf	MORPH=empty
aïe	äie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
To	tot	ADVgen	DEGRE=-
droit	droit	ADVgen	DEGRE=p
ver	vers2	PRE	MORPH=empty
Autefule	Hautefoille	NOMpro	NOMB.=s|GENRE=f|CAS=r
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
voie	voie	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
A	a3	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
lieue	lieue	NOMcom	NOMB.=s|GENRE=f|CAS=r
près	près	ADVgen	DEGRE=-
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r
abergerie	herbergerie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
À	a3	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
lieue	lieue	NOMcom	NOMB.=s|GENRE=f|CAS=r
près	près	ADVgen	DEGRE=-
d'	de	PRE	MORPH=empty
Autefuille	Hautefoille	NOMpro	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
logié	logier	VERppe	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Borüier	Berruiier	NOMpro	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Normant	Normant	NOMpro	NOMB.=p|GENRE=m|CAS=n
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
novales	novele	NOMcom	NOMB.=p|GENRE=f|CAS=r
moult	mout	ADVgen	DEGRE=-
dolant	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n
Que	que4	CONsub	MORPH=empty
François	François	NOMpro	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
venu	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
vaillant	vaillant	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
D'	de	PRE	MORPH=empty
Autefuille	Hautefoille	NOMpro	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
espié	espiet	NOMcom	NOMB.=s|GENRE=m|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
torne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ot	ost	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Loys	Loys	NOMpro	NOMB.=s|GENRE=m|CAS=r
«	«	PONpga	MORPH=empty
Baron	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
or	or4	ADVgen	DEGRE=-
tot	tot	PROind	NOMB.=p|GENRE=m|CAS=n
es	en1+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
sanz	sans	PRE	MORPH=empty
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
arestemant	arestement	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
Si	si	ADVgen	DEGRE=-
asadrons	assalir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
Karlon	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
anpereor	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
puisant	poissant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
»	»	PONpdr	MORPH=empty
Grifon	Grifon	NOMpro	NOMB.=p|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
armé	armer	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
