form	lemma	POS	morph
laiens	laienz	ADVgen	DEGRE=-
dedens	dedenz	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cit	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r

Encor	encore	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
onques	onque	ADVgen	DEGRE=-
puis	puis	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
an	en2	PROadv	MORPH=empty
parti	partir	VERppe	NOMB.=s|GENRE=m|CAS=n

Tres	très	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
seuent	sivre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
uiellart	vieillart	NOMcom	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
meschin	meschin	NOMcom	NOMB.=p|GENRE=m|CAS=n

Veillier	veillier2	VERinf	MORPH=empty
i	i2	PROadv	MORPH=empty
uont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
encor	encore	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
pelerin	pelerin	NOMcom	NOMB.=p|GENRE=m|CAS=n

Cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
bataille	bataillier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
uuelent	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
faire	faire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
furnir	fornir	VERinf	MORPH=empty

Or	or4	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lairons	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
ci	ci	ADVgen	DEGRE=-
endroit	endroit	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
herui	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r

Vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ant	en2	PROadv	MORPH=empty
fuiant	fuir	VERppa	NOMB.=x|GENRE=x|CAS=x
paiens	paien	NOMcom	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
sarrasins	sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n

Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
eschape	eschaper	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
gari	garir	VERppe	NOMB.=s|GENRE=m|CAS=r

De	de	PRE	MORPH=empty
ci	ci	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
troies	Troie	NOMpro	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
prisent	prisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
onques	onque	ADVgen	DEGRE=-
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r

La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
nouelle	novele	NOMcom	NOMB.=s|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
contee	conter	VERppe	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r

De	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
linage	lignage	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
germains	germain	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
cosins	cosin	NOMcom	NOMB.=p|GENRE=m|CAS=r

Que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
diaubles	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mors	morir	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
ocis	ocire	VERppe	NOMB.=p|GENRE=m|CAS=r

Mort	morir	VERppe	NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r

Dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
paiens	paien	NOMcom	NOMB.=p|GENRE=m|CAS=n
male	mal1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
nouelle	novele	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
ci	ci	ADVgen	DEGRE=-

karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
Martel	Martel	NOMpro	NOMB.=s|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
grailes	graisle	NOMcom	NOMB.=p|GENRE=f|CAS=r
soner	soner	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
nouele	novele	NOMcom	NOMB.=s|GENRE=f|CAS=r
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=n|CAS=n
en	on	PROind	NOMB.=s|GENRE=n|CAS=n
bien	bien1	ADVgen	DEGRE=p
conte	conter	VERppe	NOMB.=s|GENRE=f|CAS=r

Cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
soissons	Soissons	NOMpro	NOMB.=s|GENRE=f|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tuit	tot	ADVgen	DEGRE=-
desbarete	desbarater	VERppe	NOMB.=p|GENRE=m|CAS=n

Heruix	erbu	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
los	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
toz	tot	PROind	NOMB.=p|GENRE=m|CAS=r
decopes	decoper	VERppe	NOMB.=p|GENRE=m|CAS=r

Grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
en	en2	PROadv	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
mercie	mercïer	VERppe	NOMB.=s|GENRE=m|CAS=r

Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
fer	fer	NOMcom	NOMB.=s|GENRE=m|CAS=r
uestir	vestir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
armer	armer	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
batailles	bataille	NOMcom	NOMB.=p|GENRE=f|CAS=r
rangier	rengier1	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
deuiser	deviser	VERinf	MORPH=empty

La	là	ADVgen	DEGRE=-
ueissies	laissier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
maint	maint	DETind	NOMB.=p|GENRE=m|CAS=r
penon	penon	NOMcom	NOMB.=p|GENRE=m|CAS=r
vanteler	venteler	VERinf	MORPH=empty

Tante	tant	DETind	NOMB.=p|GENRE=f|CAS=r
baniere	baniere	NOMcom	NOMB.=p|GENRE=f|CAS=r
sus	sus	ADVgen	DEGRE=-
hauchier	hochier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
leuer	lever	VERinf	MORPH=empty

Tant	tant	ADVgen	NOMB.=p|GENRE=m|CAS=r
cheualier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
fer	fer	NOMcom	NOMB.=s|GENRE=m|CAS=r
uestir	vestir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
armer	armer	VERinf	MORPH=empty

Tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
rangie	rengier1	VERppe	NOMB.=p|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que1	CONsub	DEGRE=-
d	de	PRE	MORPH=empty
assambler	assembler	VERinf	MORPH=empty

Amauris	Amaurri	NOMpro	NOMB.=s|GENRE=m|CAS=r
point	poindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=p|GENRE=m|CAS=r
gantis	gentil	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ber	baron	NOMcom	NOMB.=s|GENRE=m|CAS=r

Et	et	CONcoo	MORPH=empty
sarrasins	sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
autreteil	autretel	ADVgen	DEGRE=-

La	là	ADVgen	DEGRE=-
ueissies	laissier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
routes	rote4	NOMcom	NOMB.=p|GENRE=f|CAS=r
assambler	assembler	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
amauris	Amaurri	NOMpro	NOMB.=s|GENRE=m|CAS=n
lait	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cheual	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
aler	aler	VERinf	MORPH=empty

Fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.i.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
paien	paien	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
nomer	nomer	VERinf	MORPH=empty

L	le	DETdef	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sor	sor2	PRE	MORPH=empty
boucle	bocle	NOMcom	NOMB.=s|GENRE=f|CAS=r
troer	tröer	VERinf	MORPH=empty

El	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roit	roit1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
espie	espiet	NOMcom	NOMB.=s|GENRE=m|CAS=r
passer	passer1	VERinf	MORPH=empty

Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
tranche	trenchier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne1	ADVneg	MORPH=empty
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
durer	durer	VERinf	MORPH=empty

Del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
jus	jus1	ADVgen	DEGRE=-
craventer	cravanter	VERinf	MORPH=empty

Neuers	Nevers	NOMpro	NOMB.=s|GENRE=m|CAS=n
escrie	escrïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pour	por2	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
conforter	conforter	VERinf	MORPH=empty

Feres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=n
signor	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
aies	avoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
soing	soing	NOMcom	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
arester	arester	VERinf	MORPH=empty

Iceste	icest	DETdem	NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
deuons	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
pas	pas	ADVneg	MORPH=empty
amer	amer1	VERinf	MORPH=empty

Car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
uuelent	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r
desheriter	desireter	VERinf	MORPH=empty

La	là	ADVgen	DEGRE=-
ueissies	vëoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
estor	estor2	NOMcom	NOMB.=s|GENRE=m|CAS=r
principel	principal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Trois	trois	DETcar	NOMB.=p|GENRE=m|CAS=r
iors	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
dura	durer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
estors	estor2	NOMcom	NOMB.=s|GENRE=m|CAS=n
sans	sans	PRE	MORPH=empty
finer	finer	VERinf	MORPH=empty

De	de	PRE	MORPH=empty
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
abatent	abatre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
asses	assez	ADVgen	DEGRE=-

Tant	tant	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
nus	nul	PROind	NOMB.=s|GENRE=n|CAS=n
nes	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
puet	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
esmer	esmer	VERinf	MORPH=empty

Ez	ez	ADVgen	DEGRE=-
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
bruiant	Bruiant	NOMpro	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
puist	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
mal	mal1	ADVgen	DEGRE=-
doner	doner	VERinf	MORPH=empty

Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
bataille	bataille	NOMcom	NOMB.=s|GENRE=f|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
a	a3	PRE	MORPH=empty
redouter	redoter1	VERinf	MORPH=empty

As	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
ars	arc	NOMcom	NOMB.=p|GENRE=m|CAS=r
turcois	turcois	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
berser	berser	VERinf	MORPH=empty

Grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
noise	noise	NOMcom	NOMB.=s|GENRE=f|CAS=n
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
estors	estor2	NOMcom	NOMB.=p|GENRE=m|CAS=n
signoris	seignori	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p

La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
dolors	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n
grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
efforcies	esforcier2	VERppe	NOMB.=p|GENRE=m|CAS=n
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
cris	cri	NOMcom	NOMB.=p|GENRE=m|CAS=n

D	de	PRE	MORPH=empty
une	un	DETcar	NOMB.=s|GENRE=f|CAS=r
lue	lieue	NOMcom	NOMB.=s|GENRE=f|CAS=r
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
bien	bien1	ADVgen	DEGRE=p
oir	öir	VERinf	MORPH=empty

Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
la	là	ADVgen	DEGRE=-
descent	descendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
esbahis	esbäir	VERppe	NOMB.=s|GENRE=m|CAS=n

Le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
remonter	remonter	VERinf	MORPH=empty
feroit	faire	VERcjg	MODE=con|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
enuis	enui	NOMcom	NOMB.=p|GENRE=m|CAS=r

Tant	tant	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
naures	navrer	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
d	de	PRE	MORPH=empty
ocis	ocire	VERppe	NOMB.=p|GENRE=m|CAS=r

Ez	ez	ADVgen	DEGRE=-
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
aliaume	Aleaumes	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
pontis	Pontis	NOMpro	NOMB.=s|GENRE=x|CAS=r

O	o4	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.IIIc	300	PROcar	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
hardis	hardi	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p

Nez	naistre	VERppe	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
norris	norrir	VERppe	NOMB.=p|GENRE=m|CAS=r

Qant	cant1	CONsub	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ensamble	ensemble	ADVgen	DEGRE=-
dont	dont	PROrel	NOMB.=s|GENRE=n|CAS=r
oissies	öir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cris	cri	NOMcom	NOMB.=p|GENRE=m|CAS=r

Prenes	prendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
adoubes	adober	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p

vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
ez	ez	ADVgen	DEGRE=-
ci	ci	ADVgen	DEGRE=-
Fromon	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
o	où	PROrel	NOMB.=s|GENRE=n|CAS=r
uient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
toz	tot	DETind	NOMB.=s|GENRE=m|CAS=n
atornes	atorner	VERppe	NOMB.=s|GENRE=m|CAS=n

Girbert	Girbert	NOMpro	NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
oi	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
poi	poi	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
forsenez	forsener	VERppe	NOMB.=s|GENRE=m|CAS=n

He	e2	INJ	MORPH=empty
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
maiste	majesté	NOMcom	NOMB.=s|GENRE=f|CAS=r

De	de	PRE	MORPH=empty
traison	träison	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nus	nul	PROind	NOMB.=s|GENRE=n|CAS=n
garder	garder	VERinf	MORPH=empty

Isnelemant	isnelement	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r
leuez	lever	VERppe	NOMB.=s|GENRE=m|CAS=n

Puis	puis	ADVgen	DEGRE=-
prant	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
sor	sor2	PRE	MORPH=empty
flori	Flori	NOMpro	NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
montez	monter	VERppe	NOMB.=s|GENRE=m|CAS=n

Par	par	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
armerent	armer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
seriant	serjant	NOMcom	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
bacheler	bacheler	NOMcom	NOMB.=p|GENRE=m|CAS=n

Et	et	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
porquant	por2+cant2	ADVgen	DEGRE=-
Fromon	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
hastes	haster	VERppe	NOMB.=s|GENRE=m|CAS=n

Que	que4	CONsub	MORPH=empty
