id  form  lemma  POS  morph
edA_w_000001	Ha	ha	INJ	MORPH=empty
edA_w_000656	ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
edA_w_000657	homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
edA_w_000658	qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
edA_w_000659	sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000660	livré	livrer	VERppe	NOMB.=p|GENRE=m|CAS=n
edA_w_000661	a	a3	PRE	MORPH=empty
edA_w_000662	tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
edA_w_000663	martire	martire2	NOMcom	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
edA_w_000664	Et	et	CONcoo	MORPH=empty
edA_w_000665	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
edA_w_000666	bers	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000667	vai	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000668	après	après	ADVgen	DEGRE=-
	,	,	PONfbl	MORPH=empty
edA_w_000669	pour	por2	PRE	MORPH=empty
edA_w_000670	lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
edA_w_000671	tot	tot	ADVgen	DEGRE=-
edA_w_000672	desconfire†desconconfire†	desconfire	VERinf	MORPH=empty
	,	,	PONfbl	MORPH=empty
edA_w_000673	Mès	mais1	CONcoo	MORPH=empty
edA_w_000674	Grifon	Grifon	NOMpro	NOMB.=p|GENRE=m|CAS=n
edA_w_000675	ne	ne1	ADVneg	MORPH=empty
edA_w_000676	ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000677	mais	mais1	ADVgen	DEGRE=-
edA_w_000678	de	de	PRE	MORPH=empty
edA_w_000679	nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
edA_w_000680	part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000681	ou	où	PROrel	NOMB.=s|GENRE=f|CAS=r
edA_w_000682	fuire	fuir	VERinf	MORPH=empty
edA_w_000683	Q'	que4	CONsub	MORPH=empty
edA_w_000684	Esmerez	esmerer	NOMpro	NOMB.=s|GENRE=m|CAS=n
edA_w_000685	les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
edA_w_000686	chace	chacier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000687	o	o4	PRE	MORPH=empty
edA_w_000688	ces	ce2	PROdem	NOMB.=p|GENRE=m|CAS=r
edA_w_000689	de	de	PRE	MORPH=empty
edA_w_000690	son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
edA_w_000691	anpire	empire	NOMcom	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
	«	«	PONpga	MORPH=empty
edA_w_000692	Seignor	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
	,	,	PONfbl	MORPH=empty
edA_w_000693	veez	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
edA_w_000694	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000695	gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000696	ver	vers2	PRE	MORPH=empty
edA_w_000697	cui	qui	PROrel	NOMB.=s|GENRE=f|CAS=r
edA_w_000698	mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
edA_w_000699	cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000700	s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
edA_w_000701	aire	äirier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
	»	»	PONpdr	MORPH=empty
edA_w_000702	Droit	droit	ADVgen	DEGRE=-
edA_w_000703	vers	vers2	PRE	MORPH=empty
edA_w_000704	Costantenoble	Constantinople	NOMpro	NOMB.=s|GENRE=x|CAS=r
edA_w_000705	icest	icest	DETdem	NOMB.=s|GENRE=m|CAS=n
edA_w_000706	vanz	vent	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000707	si	si	ADVgen	DEGRE=-
edA_w_000708	nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
edA_w_000709	tire	tirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
	;	;	PONfbl	MORPH=empty
edA_w_000710	Moult	mout	ADVgen	DEGRE=-
edA_w_000711	i	i2	PROadv	MORPH=empty
edA_w_000712	ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
edA_w_000713	grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000714	tresor	tresor	NOMcom	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000715	je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
edA_w_000716	sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
edA_w_000717	sanz	sans	PRE	MORPH=empty
edA_w_000718	contredire	contredire	VERinf	MORPH=empty
	:	:	PONfbl	MORPH=empty
edA_w_000719	Vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
edA_w_000720	an	en2	PROadv	MORPH=empty
edA_w_000721	avrez	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
edA_w_000722	l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000723	onour	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000724	et	et	CONcoo	MORPH=empty
edA_w_000725	je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
edA_w_000726	an	en2	PROadv	MORPH=empty
edA_w_000727	sarai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
edA_w_000728	sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
	»	»	PONpdr	MORPH=empty
edA_w_000729	Moult	mout	ADVgen	DEGRE=-
edA_w_000730	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000731	Costantenoble	Constantinople	NOMpro	NOMB.=s|GENRE=x|CAS=n
edA_w_000732	cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=n
edA_w_000733	de	de	PRE	MORPH=empty
edA_w_000734	grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000735	deport	deport	NOMcom	NOMB.=s|GENRE=m|CAS=r
	:	:	PONfbl	MORPH=empty
edA_w_000736	Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
edA_w_000737	mur	mur	NOMcom	NOMB.=p|GENRE=m|CAS=n
edA_w_000738	an	en2	PROadv	MORPH=empty
edA_w_000739	sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000740	fermé	fermer	VERppe	NOMB.=p|GENRE=m|CAS=n
edA_w_000741	lez	lez	PRE	MORPH=empty
edA_w_000742	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000743	mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000744	et	et	CONcoo	MORPH=empty
	.	.	PONfrt	MORPH=empty
edA_w_000745	I	un	DETcar	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
edA_w_000746	gort	gort1	NOMcom	NOMB.=s|GENRE=m|CAS=r
	;	;	PONfbl	MORPH=empty
edA_w_000747	D'	de	PRE	MORPH=empty
edA_w_000748	arbres	arbre	NOMcom	NOMB.=p|GENRE=m|CAS=r
edA_w_000749	et	et	CONcoo	MORPH=empty
edA_w_000750	de	de	PRE	MORPH=empty
edA_w_000751	loriers	lorier	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000752	i	i2	PROadv	MORPH=empty
edA_w_000753	ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000754	de	de	PRE	MORPH=empty
edA_w_000755	moult	mout	ADVgen	DEGRE=-
edA_w_000756	bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000757	ort	ort2	NOMcom	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
edA_w_000758	Mès	mais1	CONcoo	MORPH=empty
edA_w_000759	Garsires	Garsie	NOMpro	NOMB.=s|GENRE=m|CAS=n
edA_w_000760	s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
edA_w_000761	an	en2	PROadv	MORPH=empty
edA_w_000762	fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000763	sanz	sans	PRE	MORPH=empty
edA_w_000764	joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000765	et	et	CONcoo	MORPH=empty
edA_w_000766	sanz	sans	PRE	MORPH=empty
edA_w_000767	deport	deport	NOMcom	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000768	Pour	por2	PRE	MORPH=empty
edA_w_000769	ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
edA_w_000770	homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
edA_w_000771	qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
edA_w_000772	furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
edA_w_000773	devant	devant	PRE	MORPH=empty
edA_w_000774	Rome	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
edA_w_000775	tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
edA_w_000776	mort	morir	VERppe	NOMB.=p|GENRE=m|CAS=n
	.	.	PONfrt	MORPH=empty
edA_w_000777	Droit	droit	ADVgen	DEGRE=-
edA_w_000778	vers	vers2	PRE	MORPH=empty
edA_w_000779	Costantenoble	Constantinople	NOMpro	NOMB.=s|GENRE=x|CAS=r
edA_w_000780	sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000781	venu	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
edA_w_000782	près	près	ADVgen	DEGRE=-
edA_w_000783	d'	de	PRE	MORPH=empty
edA_w_000784	un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
edA_w_000785	port	port2	NOMcom	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
edA_w_000786	Dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000787	duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000788	et	et	CONcoo	MORPH=empty
edA_w_000789	de	de	PRE	MORPH=empty
edA_w_000790	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000791	honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000792	s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
edA_w_000793	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000794	apoiez	apoiier	VERppe	NOMB.=s|GENRE=m|CAS=n
edA_w_000795	au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000796	bort	borc	NOMcom	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
