form	lemma	POS	morph
ne	ne2	CONcoo	MORPH=empty
chatel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Ne	ne2	CONcoo	MORPH=empty
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
pierre	piere	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
riche	riche	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
fermetez	fermeté	NOMcom	NOMB.=s|GENRE=f|CAS=r
Qe	que4	CONsub	MORPH=empty
tot	tot	PROind	NOMB.=s|GENRE=n|CAS=n
ne	ne1	ADVneg	MORPH=empty
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
craventé	cravanter	VERppe	NOMB.=s|GENRE=m|CAS=n
Fos	fol3	NOMcom	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
trop	trop	ADVgen	DEGRE=-
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
vantez	vanter	VERppe	NOMB.=s|GENRE=m|CAS=n
Ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=n
vantance	vantance	NOMcom	NOMB.=s|GENRE=f|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
pris	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ij	deus	DETcar	NOMB.=p|GENRE=m|CAS=r
oes	ues	NOMcom	NOMB.=p|GENRE=m|CAS=r
pelez	peler2	VERppe	NOMB.=p|GENRE=m|CAS=r
ces	ce2	DETdem	NOMB.=p|GENRE=f|CAS=r
paroles	parole	NOMcom	NOMB.=p|GENRE=f|CAS=r
qe	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
dire	dire	VERinf	MORPH=empty
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
oez	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
Dedenz	dedenz	PRE	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
tref	tref2	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
entrez	entrer	VERppe	NOMB.=s|GENRE=m|CAS=n
ovec	avuec	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
ber	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
lez	lez	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
lez	lez	NOMcom	NOMB.=s|GENRE=m|CAS=r
Delez	dalez	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
acoutez	acoter	VERppe	NOMB.=s|GENRE=m|CAS=n
Uimès	huimais	ADVgen	DEGRE=-
orrez	öir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
contreres	contraire1	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
fiertez	fierté	NOMcom	NOMB.=p|GENRE=f|CAS=r
Olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
armez	armer	VERppe	NOMB.=p|GENRE=m|CAS=n
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ille	isle	NOMcom	NOMB.=s|GENRE=f|CAS=r
soz	soz	PRE	MORPH=empty
Viane	Vianne	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chiere	char2	NOMcom	NOMB.=s|GENRE=f|CAS=r
hardie	hardi	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
forment	forment2	ADVgen	DEGRE=p
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
contralie	contrariier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
mout	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=n
Olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
pledes	plaidier2	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
de	de	PRE	MORPH=empty
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
Veus	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
desdire	desdire	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
vanterie	vanter	NOMcom	NOMB.=s|GENRE=f|CAS=r
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Girars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=r
qi	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=n
n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mentie	mentir	VERppe	NOMB.=s|GENRE=f|CAS=n
Envers	envers2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
plevie	plevir	VERppe	NOMB.=s|GENRE=m|CAS=r
Dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
Nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
proveriez	prover	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
mie	mie	ADVneg	MORPH=empty
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
lessiez	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
aatie	aatie	NOMcom	NOMB.=s|GENRE=f|CAS=r
Pleüst	plaire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fuiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
seinte	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=r
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
vostre	vostre	ADJpos	PERS.=2|NOMB.=s|GENRE=f|CAS=n
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
ore	or4	ADVgen	DEGRE=-
plevie	plevir	VERppe	NOMB.=s|GENRE=f|CAS=n
Qe	que1	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
matin	matin2	NOMcom	NOMB.=s|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
aube	aube3	NOMcom	NOMB.=s|GENRE=f|CAS=r
esclarcie	esclarcir	VERppe	NOMB.=s|GENRE=f|CAS=r
Dessoz	desoz	PRE	MORPH=empty
Viane	Vianne	NOMpro	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
garnie	garnir	VERppe	NOMB.=s|GENRE=f|CAS=r
Vendrez	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
en	en1	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ille	isle	NOMcom	NOMB.=s|GENRE=f|CAS=r
toz	tot	ADVgen	DEGRE=-
seus	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n
sanz	sans	PRE	MORPH=empty
conpagnie	compagnie	NOMcom	NOMB.=s|GENRE=f|CAS=r
Trestot	trestot	ADVgen	DEGRE=-
armé	armer	VERppe	NOMB.=s|GENRE=m|CAS=n
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Sulie	Syrie	NOMpro	NOMB.=s|GENRE=f|CAS=r
Et	et	CONcoo	MORPH=empty
conbatrons	combatre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
espées	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r
forbies	forbir	VERppe	NOMB.=p|GENRE=f|CAS=r
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
Girart	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chiere	char2	NOMcom	NOMB.=s|GENRE=f|CAS=r
hardie	hardi	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Et	et	CONcoo	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
Karle	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
barbe	barbe	NOMcom	NOMB.=s|GENRE=f|CAS=r
florie	florir	VERppe	NOMB.=s|GENRE=f|CAS=r
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tot	tot	DETind	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
sens	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fremie	fremir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
barnaje	barnage	NOMcom	NOMB.=s|GENRE=m|CAS=r
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
aduré	aduré	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Girars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
dont	donc	ADVint	MORPH=empty
n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
parjuré	parjurer	VERppe	NOMB.=s|GENRE=m|CAS=n
Envers	envers2	PRE	MORPH=empty
Karlon	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
coroné	coroner	VERppe	NOMB.=s|GENRE=m|CAS=r
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
plevi	plevir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
loiauté	lëauté	NOMcom	NOMB.=s|GENRE=f|CAS=r
Ne	ne1	ADVneg	MORPH=empty
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tenir	tenir1	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
marche	marche1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Donjon	donjon	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
fermetez	fermeté	NOMcom	NOMB.=s|GENRE=f|CAS=r
Foïr	fuir	VERinf	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
estranje	estrange	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
resné	regné	NOMcom	NOMB.=s|GENRE=m|CAS=r
Outre	outre1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
aus	a3+le	PRE.DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
paiens	paien	NOMcom	NOMB.=p|GENRE=m|CAS=r
desfaez	desfäé	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Lanbert	Lambert	NOMpro	NOMB.=s|GENRE=m|CAS=n
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
aduré	aduré	NOMcom	NOMB.=s|GENRE=m|CAS=n
Si	si	ADVgen	DEGRE=-
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
aïst	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
qe	que4	CONsub	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Girars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
menbré	membré2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Et	et	CONcoo	MORPH=empty
vassaus	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=n
noble	noble1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
gerre	guerre	NOMcom	NOMB.=s|GENRE=f|CAS=r
adurez	aduré	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Et	et	CONcoo	MORPH=empty
Olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
menbrez	membré2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
S	se	CONsub	DEGRE=-
estïez	ester	ADJqua	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
ore	or4	ADVgen	DEGRE=-
andui	ambedos	PROcar	NOMB.=p|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
mi	mi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r
prez	pré	NOMcom	NOMB.=p|GENRE=m|CAS=r
Ja	ja	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
contrere	contraire1	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
avroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r
parlé	parler	VERppe	NOMB.=s|GENRE=m|CAS=r
Dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
Tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
lessiez	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ester	ester	VERinf	MORPH=empty
Li	il	DETdef	NOMB.=s|GENRE=m|CAS=n
qens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	MORPH=empty
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
angoisse	angoissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
assez	assez	ADVgen	DEGRE=-
Mès	mais1	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
plus	plus	ADVgen	DEGRE=-
fere	faire	VERinf	MORPH=empty
n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
entalentez	entalenter	VERppe	NOMB.=s|GENRE=m|CAS=n
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
envers	envers2	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
Estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
fame	feme	NOMcom	NOMB.=s|GENRE=f|CAS=n
qi	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
tancier	tencier	VERinf	MORPH=empty
savez	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vostre	vostre	ADJpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
car	car	CONcoo	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
craantez	crëanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
Dessoz	desoz	PRE	MORPH=empty
Viane	Vianne	NOMpro	NOMB.=s|GENRE=f|CAS=r
dedenz	dedenz	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ille	isle	NOMcom	NOMB.=s|GENRE=f|CAS=r
vendrez	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
matinet	matinet	NOMcom	NOMB.=s|GENRE=m|CAS=r
qant	cant1	CONsub	MORPH=empty
solleil	soleil	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
levez	lever	VERppe	NOMB.=s|GENRE=m|CAS=n
N	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
avroiz	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
qi	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
nez	naistre	VERppe	NOMB.=s|GENRE=m|CAS=n
Fors	fors1	PRE	DEGRE=-
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
sor	sor2	PRE	MORPH=empty
qoi	coi2	PROrel	NOMB.=s|GENRE=m|CAS=i
serez	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
montez	monter	VERppe	NOMB.=s|GENRE=m|CAS=n
Et	et	CONcoo	MORPH=empty
conbatrons	combatre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
aus	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
espées	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
lez	lez	NOMcom	NOMB.=p|GENRE=m|CAS=r
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
Girars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
franc	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ennoré	onorer	VERppe	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
oncle	oncle	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
conbatrez	combatre	VERinf	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
Puis	puis	ADVgen	DEGRE=-
qe	que4	CONsub	MORPH=empty
serons	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
a	a3	PRE	MORPH=empty
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
adobez	adober	VERppe	NOMB.=p|GENRE=m|CAS=n
Se	se	CONsub	MORPH=empty
n	ne1	ADVneg	MORPH=empty
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
enor	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r
qi	qui	PROrel	NOMB.=s|GENRE=m|CAS=i
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
destiné	destiner	VERppe	NOMB.=s|GENRE=m|CAS=r
Rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aïré	äirier	VERppe	NOMB.=s|GENRE=m|CAS=n
Ferir	ferir	VERinf	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vout	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mès	mais1	CONcoo	DEGRE=-
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
porpenssez	porpenser	VERppe	NOMB.=s|GENRE=m|CAS=n
Si	se	CONsub	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tochoit	tochier	VERcjg	MODE=con|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
blasmez	blasmer	VERppe	NOMB.=s|GENRE=m|CAS=n
Bien	bien1	ADVgen	DEGRE=p
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
